dataset,domain,fold_id,cell_id,protocol_id,split,split_seed,evaluation_partition,lpo_held_protocols,is_held_protocol,early_ratio,future_mask_definition,source_file,source_sha256,preprocessing_version,preprocessing_sha256
BatteryLife,Li-ion,Liion_split_seed2021,SNL_18650_NMC_15C_0-100_0.5-1C_b,evaluation_fold:Liion_split_seed2021,test,2021,test,5;9;10;13;24;26;31;43;44;47;48;50;52;54;62;64;68;69;75;77;99;100;108;109;113;118;127;129;134;136;141;148;156;158;159;160;170;178;180;187;189;195;197;199;202;203;216;218;234;246;252;266;269;272;283;287;291;293;307;317;322;324;330;332;333;335;337;339;348;349;350;361;370;371;376;377;384;386;393;394;395;409;411;413;419;420;428;433;447;448;452;453;470;480,true,0.30,official BatteryLife evaluation mask for the named split JSON,BatteryMFormer_Reproduce/code/data_provider/split_json/pure_ood/Liion_split_seed2021.json,9743d61a4c289de9e5b880dda5e3d660f1b826df20065d2c6e10af6b48f5e64a,BatteryMFormer_Reproduce official split JSON,not_recorded_in_frozen_summary
BatteryLife,Li-ion,Liion_split_seed2021,Stanford_Nova_Regular_100,evaluation_fold:Liion_split_seed2021,test,2021,test,5;9;10;13;24;26;31;43;44;47;48;50;52;54;62;64;68;69;75;77;99;100;108;109;113;118;127;129;134;136;141;148;156;158;159;160;170;178;180;187;189;195;197;199;202;203;216;218;234;246;252;266;269;272;283;287;291;293;307;317;322;324;330;332;333;335;337;339;348;349;350;361;370;371;376;377;384;386;393;394;395;409;411;413;419;420;428;433;447;448;452;453;470;480,true,0.30,official BatteryLife evaluation mask for the named split JSON,BatteryMFormer_Reproduce/code/data_provider/split_json/pure_ood/Liion_split_seed2021.json,9743d61a4c289de9e5b880dda5e3d660f1b826df20065d2c6e10af6b48f5e64a,BatteryMFormer_Reproduce official split JSON,not_recorded_in_frozen_summary
BatteryLife,Li-ion,Liion_split_seed2021,Stanford_Nova_Regular_101,evaluation_fold:Liion_split_seed2021,test,2021,test,5;9;10;13;24;26;31;43;44;47;48;50;52;54;62;64;68;69;75;77;99;100;108;109;113;118;127;129;134;136;141;148;156;158;159;160;170;178;180;187;189;195;197;199;202;203;216;218;234;246;252;266;269;272;283;287;291;293;307;317;322;324;330;332;333;335;337;339;348;349;350;361;370;371;376;377;384;386;393;394;395;409;411;413;419;420;428;433;447;448;452;453;470;480,true,0.30,official BatteryLife evaluation mask for the named split JSON,BatteryMFormer_Reproduce/code/data_provider/split_json/pure_ood/Liion_split_seed2021.json,9743d61a4c289de9e5b880dda5e3d660f1b826df20065d2c6e10af6b48f5e64a,BatteryMFormer_Reproduce official split JSON,not_recorded_in_frozen_summary
BatteryLife,Li-ion,Liion_split_seed2021,Stanford_Nova_Regular_102,evaluation_fold:Liion_split_seed2021,test,2021,test,5;9;10;13;24;26;31;43;44;47;48;50;52;54;62;64;68;69;75;77;99;100;108;109;113;118;127;129;134;136;141;148;156;158;159;160;170;178;180;187;189;195;197;199;202;203;216;218;234;246;252;266;269;272;283;287;291;293;307;317;322;324;330;332;333;335;337;339;348;349;350;361;370;371;376;377;384;386;393;394;395;409;411;413;419;420;428;433;447;448;452;453;470;480,true,0.30,official BatteryLife evaluation mask for the named split JSON,BatteryMFormer_Reproduce/code/data_provider/split_json/pure_ood/Liion_split_seed2021.json,9743d61a4c289de9e5b880dda5e3d660f1b826df20065d2c6e10af6b48f5e64a,BatteryMFormer_Reproduce official split JSON,not_recorded_in_frozen_summary
BatteryLife,Li-ion,Liion_split_seed2021,Stanford_Nova_Regular_103,evaluation_fold:Liion_split_seed2021,test,2021,test,5;9;10;13;24;26;31;43;44;47;48;50;52;54;62;64;68;69;75;77;99;100;108;109;113;118;127;129;134;136;141;148;156;158;159;160;170;178;180;187;189;195;197;199;202;203;216;218;234;246;252;266;269;272;283;287;291;293;307;317;322;324;330;332;333;335;337;339;348;349;350;361;370;371;376;377;384;386;393;394;395;409;411;413;419;420;428;433;447;448;452;453;470;480,true,0.30,official BatteryLife evaluation mask for the named split JSON,BatteryMFormer_Reproduce/code/data_provider/split_json/pure_ood/Liion_split_seed2021.json,9743d61a4c289de9e5b880dda5e3d660f1b826df20065d2c6e10af6b48f5e64a,BatteryMFormer_Reproduce official split JSON,not_recorded_in_frozen_summary
BatteryLife,Li-ion,Liion_split_seed2021,Stanford_Nova_Regular_104,evaluation_fold:Liion_split_seed2021,test,2021,test,5;9;10;13;24;26;31;43;44;47;48;50;52;54;62;64;68;69;75;77;99;100;108;109;113;118;127;129;134;136;141;148;156;158;159;160;170;178;180;187;189;195;197;199;202;203;216;218;234;246;252;266;269;272;283;287;291;293;307;317;322;324;330;332;333;335;337;339;348;349;350;361;370;371;376;377;384;386;393;394;395;409;411;413;419;420;428;433;447;448;452;453;470;480,true,0.30,official BatteryLife evaluation mask for the named split JSON,BatteryMFormer_Reproduce/code/data_provider/split_json/pure_ood/Liion_split_seed2021.json,9743d61a4c289de9e5b880dda5e3d660f1b826df20065d2c6e10af6b48f5e64a,BatteryMFormer_Reproduce official split JSON,not_recorded_in_frozen_summary
BatteryLife,Li-ion,Liion_split_seed2021,Stanford_Nova_Regular_105,evaluation_fold:Liion_split_seed2021,test,2021,test,5;9;10;13;24;26;31;43;44;47;48;50;52;54;62;64;68;69;75;77;99;100;108;109;113;118;127;129;134;136;141;148;156;158;159;160;170;178;180;187;189;195;197;199;202;203;216;218;234;246;252;266;269;272;283;287;291;293;307;317;322;324;330;332;333;335;337;339;348;349;350;361;370;371;376;377;384;386;393;394;395;409;411;413;419;420;428;433;447;448;452;453;470;480,true,0.30,official BatteryLife evaluation mask for the named split JSON,BatteryMFormer_Reproduce/code/data_provider/split_json/pure_ood/Liion_split_seed2021.json,9743d61a4c289de9e5b880dda5e3d660f1b826df20065d2c6e10af6b48f5e64a,BatteryMFormer_Reproduce official split JSON,not_recorded_in_frozen_summary
BatteryLife,Li-ion,Liion_split_seed2021,Stanford_Nova_Regular_130,evaluation_fold:Liion_split_seed2021,test,2021,test,5;9;10;13;24;26;31;43;44;47;48;50;52;54;62;64;68;69;75;77;99;100;108;109;113;118;127;129;134;136;141;148;156;158;159;160;170;178;180;187;189;195;197;199;202;203;216;218;234;246;252;266;269;272;283;287;291;293;307;317;322;324;330;332;333;335;337;339;348;349;350;361;370;371;376;377;384;386;393;394;395;409;411;413;419;420;428;433;447;448;452;453;470;480,true,0.30,official BatteryLife evaluation mask for the named split JSON,BatteryMFormer_Reproduce/code/data_provider/split_json/pure_ood/Liion_split_seed2021.json,9743d61a4c289de9e5b880dda5e3d660f1b826df20065d2c6e10af6b48f5e64a,BatteryMFormer_Reproduce official split JSON,not_recorded_in_frozen_summary
BatteryLife,Li-ion,Liion_split_seed2021,Stanford_Nova_Regular_131,evaluation_fold:Liion_split_seed2021,test,2021,test,5;9;10;13;24;26;31;43;44;47;48;50;52;54;62;64;68;69;75;77;99;100;108;109;113;118;127;129;134;136;141;148;156;158;159;160;170;178;180;187;189;195;197;199;202;203;216;218;234;246;252;266;269;272;283;287;291;293;307;317;322;324;330;332;333;335;337;339;348;349;350;361;370;371;376;377;384;386;393;394;395;409;411;413;419;420;428;433;447;448;452;453;470;480,true,0.30,official BatteryLife evaluation mask for the named split JSON,BatteryMFormer_Reproduce/code/data_provider/split_json/pure_ood/Liion_split_seed2021.json,9743d61a4c289de9e5b880dda5e3d660f1b826df20065d2c6e10af6b48f5e64a,BatteryMFormer_Reproduce official split JSON,not_recorded_in_frozen_summary
BatteryLife,Li-ion,Liion_split_seed2021,Stanford_Nova_Regular_136,evaluation_fold:Liion_split_seed2021,test,2021,test,5;9;10;13;24;26;31;43;44;47;48;50;52;54;62;64;68;69;75;77;99;100;108;109;113;118;127;129;134;136;141;148;156;158;159;160;170;178;180;187;189;195;197;199;202;203;216;218;234;246;252;266;269;272;283;287;291;293;307;317;322;324;330;332;333;335;337;339;348;349;350;361;370;371;376;377;384;386;393;394;395;409;411;413;419;420;428;433;447;448;452;453;470;480,true,0.30,official BatteryLife evaluation mask for the named split JSON,BatteryMFormer_Reproduce/code/data_provider/split_json/pure_ood/Liion_split_seed2021.json,9743d61a4c289de9e5b880dda5e3d660f1b826df20065d2c6e10af6b48f5e64a,BatteryMFormer_Reproduce official split JSON,not_recorded_in_frozen_summary
BatteryLife,Li-ion,Liion_split_seed2021,Stanford_Nova_Regular_137,evaluation_fold:Liion_split_seed2021,test,2021,test,5;9;10;13;24;26;31;43;44;47;48;50;52;54;62;64;68;69;75;77;99;100;108;109;113;118;127;129;134;136;141;148;156;158;159;160;170;178;180;187;189;195;197;199;202;203;216;218;234;246;252;266;269;272;283;287;291;293;307;317;322;324;330;332;333;335;337;339;348;349;350;361;370;371;376;377;384;386;393;394;395;409;411;413;419;420;428;433;447;448;452;453;470;480,true,0.30,official BatteryLife evaluation mask for the named split JSON,BatteryMFormer_Reproduce/code/data_provider/split_json/pure_ood/Liion_split_seed2021.json,9743d61a4c289de9e5b880dda5e3d660f1b826df20065d2c6e10af6b48f5e64a,BatteryMFormer_Reproduce official split JSON,not_recorded_in_frozen_summary
BatteryLife,Li-ion,Liion_split_seed2021,Stanford_Nova_Regular_138,evaluation_fold:Liion_split_seed2021,test,2021,test,5;9;10;13;24;26;31;43;44;47;48;50;52;54;62;64;68;69;75;77;99;100;108;109;113;118;127;129;134;136;141;148;156;158;159;160;170;178;180;187;189;195;197;199;202;203;216;218;234;246;252;266;269;272;283;287;291;293;307;317;322;324;330;332;333;335;337;339;348;349;350;361;370;371;376;377;384;386;393;394;395;409;411;413;419;420;428;433;447;448;452;453;470;480,true,0.30,official BatteryLife evaluation mask for the named split JSON,BatteryMFormer_Reproduce/code/data_provider/split_json/pure_ood/Liion_split_seed2021.json,9743d61a4c289de9e5b880dda5e3d660f1b826df20065d2c6e10af6b48f5e64a,BatteryMFormer_Reproduce official split JSON,not_recorded_in_frozen_summary
BatteryLife,Li-ion,Liion_split_seed2021,Stanford_Nova_Regular_157,evaluation_fold:Liion_split_seed2021,test,2021,test,5;9;10;13;24;26;31;43;44;47;48;50;52;54;62;64;68;69;75;77;99;100;108;109;113;118;127;129;134;136;141;148;156;158;159;160;170;178;180;187;189;195;197;199;202;203;216;218;234;246;252;266;269;272;283;287;291;293;307;317;322;324;330;332;333;335;337;339;348;349;350;361;370;371;376;377;384;386;393;394;395;409;411;413;419;420;428;433;447;448;452;453;470;480,true,0.30,official BatteryLife evaluation mask for the named split JSON,BatteryMFormer_Reproduce/code/data_provider/split_json/pure_ood/Liion_split_seed2021.json,9743d61a4c289de9e5b880dda5e3d660f1b826df20065d2c6e10af6b48f5e64a,BatteryMFormer_Reproduce official split JSON,not_recorded_in_frozen_summary
BatteryLife,Li-ion,Liion_split_seed2021,Stanford_Nova_Regular_158,evaluation_fold:Liion_split_seed2021,test,2021,test,5;9;10;13;24;26;31;43;44;47;48;50;52;54;62;64;68;69;75;77;99;100;108;109;113;118;127;129;134;136;141;148;156;158;159;160;170;178;180;187;189;195;197;199;202;203;216;218;234;246;252;266;269;272;283;287;291;293;307;317;322;324;330;332;333;335;337;339;348;349;350;361;370;371;376;377;384;386;393;394;395;409;411;413;419;420;428;433;447;448;452;453;470;480,true,0.30,official BatteryLife evaluation mask for the named split JSON,BatteryMFormer_Reproduce/code/data_provider/split_json/pure_ood/Liion_split_seed2021.json,9743d61a4c289de9e5b880dda5e3d660f1b826df20065d2c6e10af6b48f5e64a,BatteryMFormer_Reproduce official split JSON,not_recorded_in_frozen_summary
BatteryLife,Li-ion,Liion_split_seed2021,Stanford_Nova_Regular_159,evaluation_fold:Liion_split_seed2021,test,2021,test,5;9;10;13;24;26;31;43;44;47;48;50;52;54;62;64;68;69;75;77;99;100;108;109;113;118;127;129;134;136;141;148;156;158;159;160;170;178;180;187;189;195;197;199;202;203;216;218;234;246;252;266;269;272;283;287;291;293;307;317;322;324;330;332;333;335;337;339;348;349;350;361;370;371;376;377;384;386;393;394;395;409;411;413;419;420;428;433;447;448;452;453;470;480,true,0.30,official BatteryLife evaluation mask for the named split JSON,BatteryMFormer_Reproduce/code/data_provider/split_json/pure_ood/Liion_split_seed2021.json,9743d61a4c289de9e5b880dda5e3d660f1b826df20065d2c6e10af6b48f5e64a,BatteryMFormer_Reproduce official split JSON,not_recorded_in_frozen_summary
BatteryLife,Li-ion,Liion_split_seed2021,Stanford_Nova_Regular_163,evaluation_fold:Liion_split_seed2021,test,2021,test,5;9;10;13;24;26;31;43;44;47;48;50;52;54;62;64;68;69;75;77;99;100;108;109;113;118;127;129;134;136;141;148;156;158;159;160;170;178;180;187;189;195;197;199;202;203;216;218;234;246;252;266;269;272;283;287;291;293;307;317;322;324;330;332;333;335;337;339;348;349;350;361;370;371;376;377;384;386;393;394;395;409;411;413;419;420;428;433;447;448;452;453;470;480,true,0.30,official BatteryLife evaluation mask for the named split JSON,BatteryMFormer_Reproduce/code/data_provider/split_json/pure_ood/Liion_split_seed2021.json,9743d61a4c289de9e5b880dda5e3d660f1b826df20065d2c6e10af6b48f5e64a,BatteryMFormer_Reproduce official split JSON,not_recorded_in_frozen_summary
BatteryLife,Li-ion,Liion_split_seed2021,Stanford_Nova_Regular_165,evaluation_fold:Liion_split_seed2021,test,2021,test,5;9;10;13;24;26;31;43;44;47;48;50;52;54;62;64;68;69;75;77;99;100;108;109;113;118;127;129;134;136;141;148;156;158;159;160;170;178;180;187;189;195;197;199;202;203;216;218;234;246;252;266;269;272;283;287;291;293;307;317;322;324;330;332;333;335;337;339;348;349;350;361;370;371;376;377;384;386;393;394;395;409;411;413;419;420;428;433;447;448;452;453;470;480,true,0.30,official BatteryLife evaluation mask for the named split JSON,BatteryMFormer_Reproduce/code/data_provider/split_json/pure_ood/Liion_split_seed2021.json,9743d61a4c289de9e5b880dda5e3d660f1b826df20065d2c6e10af6b48f5e64a,BatteryMFormer_Reproduce official split JSON,not_recorded_in_frozen_summary
BatteryLife,Li-ion,Liion_split_seed2021,Stanford_Nova_Regular_181,evaluation_fold:Liion_split_seed2021,test,2021,test,5;9;10;13;24;26;31;43;44;47;48;50;52;54;62;64;68;69;75;77;99;100;108;109;113;118;127;129;134;136;141;148;156;158;159;160;170;178;180;187;189;195;197;199;202;203;216;218;234;246;252;266;269;272;283;287;291;293;307;317;322;324;330;332;333;335;337;339;348;349;350;361;370;371;376;377;384;386;393;394;395;409;411;413;419;420;428;433;447;448;452;453;470;480,true,0.30,official BatteryLife evaluation mask for the named split JSON,BatteryMFormer_Reproduce/code/data_provider/split_json/pure_ood/Liion_split_seed2021.json,9743d61a4c289de9e5b880dda5e3d660f1b826df20065d2c6e10af6b48f5e64a,BatteryMFormer_Reproduce official split JSON,not_recorded_in_frozen_summary
BatteryLife,Li-ion,Liion_split_seed2021,Stanford_Nova_Regular_182,evaluation_fold:Liion_split_seed2021,test,2021,test,5;9;10;13;24;26;31;43;44;47;48;50;52;54;62;64;68;69;75;77;99;100;108;109;113;118;127;129;134;136;141;148;156;158;159;160;170;178;180;187;189;195;197;199;202;203;216;218;234;246;252;266;269;272;283;287;291;293;307;317;322;324;330;332;333;335;337;339;348;349;350;361;370;371;376;377;384;386;393;394;395;409;411;413;419;420;428;433;447;448;452;453;470;480,true,0.30,official BatteryLife evaluation mask for the named split JSON,BatteryMFormer_Reproduce/code/data_provider/split_json/pure_ood/Liion_split_seed2021.json,9743d61a4c289de9e5b880dda5e3d660f1b826df20065d2c6e10af6b48f5e64a,BatteryMFormer_Reproduce official split JSON,not_recorded_in_frozen_summary
BatteryLife,Li-ion,Liion_split_seed2021,Stanford_Nova_Regular_183,evaluation_fold:Liion_split_seed2021,test,2021,test,5;9;10;13;24;26;31;43;44;47;48;50;52;54;62;64;68;69;75;77;99;100;108;109;113;118;127;129;134;136;141;148;156;158;159;160;170;178;180;187;189;195;197;199;202;203;216;218;234;246;252;266;269;272;283;287;291;293;307;317;322;324;330;332;333;335;337;339;348;349;350;361;370;371;376;377;384;386;393;394;395;409;411;413;419;420;428;433;447;448;452;453;470;480,true,0.30,official BatteryLife evaluation mask for the named split JSON,BatteryMFormer_Reproduce/code/data_provider/split_json/pure_ood/Liion_split_seed2021.json,9743d61a4c289de9e5b880dda5e3d660f1b826df20065d2c6e10af6b48f5e64a,BatteryMFormer_Reproduce official split JSON,not_recorded_in_frozen_summary
BatteryLife,Li-ion,Liion_split_seed2021,Stanford_Nova_Regular_187,evaluation_fold:Liion_split_seed2021,test,2021,test,5;9;10;13;24;26;31;43;44;47;48;50;52;54;62;64;68;69;75;77;99;100;108;109;113;118;127;129;134;136;141;148;156;158;159;160;170;178;180;187;189;195;197;199;202;203;216;218;234;246;252;266;269;272;283;287;291;293;307;317;322;324;330;332;333;335;337;339;348;349;350;361;370;371;376;377;384;386;393;394;395;409;411;413;419;420;428;433;447;448;452;453;470;480,true,0.30,official BatteryLife evaluation mask for the named split JSON,BatteryMFormer_Reproduce/code/data_provider/split_json/pure_ood/Liion_split_seed2021.json,9743d61a4c289de9e5b880dda5e3d660f1b826df20065d2c6e10af6b48f5e64a,BatteryMFormer_Reproduce official split JSON,not_recorded_in_frozen_summary
BatteryLife,Li-ion,Liion_split_seed2021,Stanford_Nova_Regular_188,evaluation_fold:Liion_split_seed2021,test,2021,test,5;9;10;13;24;26;31;43;44;47;48;50;52;54;62;64;68;69;75;77;99;100;108;109;113;118;127;129;134;136;141;148;156;158;159;160;170;178;180;187;189;195;197;199;202;203;216;218;234;246;252;266;269;272;283;287;291;293;307;317;322;324;330;332;333;335;337;339;348;349;350;361;370;371;376;377;384;386;393;394;395;409;411;413;419;420;428;433;447;448;452;453;470;480,true,0.30,official BatteryLife evaluation mask for the named split JSON,BatteryMFormer_Reproduce/code/data_provider/split_json/pure_ood/Liion_split_seed2021.json,9743d61a4c289de9e5b880dda5e3d660f1b826df20065d2c6e10af6b48f5e64a,BatteryMFormer_Reproduce official split JSON,not_recorded_in_frozen_summary
BatteryLife,Li-ion,Liion_split_seed2021,Stanford_Nova_Regular_189,evaluation_fold:Liion_split_seed2021,test,2021,test,5;9;10;13;24;26;31;43;44;47;48;50;52;54;62;64;68;69;75;77;99;100;108;109;113;118;127;129;134;136;141;148;156;158;159;160;170;178;180;187;189;195;197;199;202;203;216;218;234;246;252;266;269;272;283;287;291;293;307;317;322;324;330;332;333;335;337;339;348;349;350;361;370;371;376;377;384;386;393;394;395;409;411;413;419;420;428;433;447;448;452;453;470;480,true,0.30,official BatteryLife evaluation mask for the named split JSON,BatteryMFormer_Reproduce/code/data_provider/split_json/pure_ood/Liion_split_seed2021.json,9743d61a4c289de9e5b880dda5e3d660f1b826df20065d2c6e10af6b48f5e64a,BatteryMFormer_Reproduce official split JSON,not_recorded_in_frozen_summary
BatteryLife,Li-ion,Liion_split_seed2021,Stanford_Nova_Regular_202,evaluation_fold:Liion_split_seed2021,test,2021,test,5;9;10;13;24;26;31;43;44;47;48;50;52;54;62;64;68;69;75;77;99;100;108;109;113;118;127;129;134;136;141;148;156;158;159;160;170;178;180;187;189;195;197;199;202;203;216;218;234;246;252;266;269;272;283;287;291;293;307;317;322;324;330;332;333;335;337;339;348;349;350;361;370;371;376;377;384;386;393;394;395;409;411;413;419;420;428;433;447;448;452;453;470;480,true,0.30,official BatteryLife evaluation mask for the named split JSON,BatteryMFormer_Reproduce/code/data_provider/split_json/pure_ood/Liion_split_seed2021.json,9743d61a4c289de9e5b880dda5e3d660f1b826df20065d2c6e10af6b48f5e64a,BatteryMFormer_Reproduce official split JSON,not_recorded_in_frozen_summary
BatteryLife,Li-ion,Liion_split_seed2021,Stanford_Nova_Regular_203,evaluation_fold:Liion_split_seed2021,test,2021,test,5;9;10;13;24;26;31;43;44;47;48;50;52;54;62;64;68;69;75;77;99;100;108;109;113;118;127;129;134;136;141;148;156;158;159;160;170;178;180;187;189;195;197;199;202;203;216;218;234;246;252;266;269;272;283;287;291;293;307;317;322;324;330;332;333;335;337;339;348;349;350;361;370;371;376;377;384;386;393;394;395;409;411;413;419;420;428;433;447;448;452;453;470;480,true,0.30,official BatteryLife evaluation mask for the named split JSON,BatteryMFormer_Reproduce/code/data_provider/split_json/pure_ood/Liion_split_seed2021.json,9743d61a4c289de9e5b880dda5e3d660f1b826df20065d2c6e10af6b48f5e64a,BatteryMFormer_Reproduce official split JSON,not_recorded_in_frozen_summary
BatteryLife,Li-ion,Liion_split_seed2021,Stanford_Nova_Regular_204,evaluation_fold:Liion_split_seed2021,test,2021,test,5;9;10;13;24;26;31;43;44;47;48;50;52;54;62;64;68;69;75;77;99;100;108;109;113;118;127;129;134;136;141;148;156;158;159;160;170;178;180;187;189;195;197;199;202;203;216;218;234;246;252;266;269;272;283;287;291;293;307;317;322;324;330;332;333;335;337;339;348;349;350;361;370;371;376;377;384;386;393;394;395;409;411;413;419;420;428;433;447;448;452;453;470;480,true,0.30,official BatteryLife evaluation mask for the named split JSON,BatteryMFormer_Reproduce/code/data_provider/split_json/pure_ood/Liion_split_seed2021.json,9743d61a4c289de9e5b880dda5e3d660f1b826df20065d2c6e10af6b48f5e64a,BatteryMFormer_Reproduce official split JSON,not_recorded_in_frozen_summary
BatteryLife,Li-ion,Liion_split_seed2021,Stanford_Nova_Regular_223,evaluation_fold:Liion_split_seed2021,test,2021,test,5;9;10;13;24;26;31;43;44;47;48;50;52;54;62;64;68;69;75;77;99;100;108;109;113;118;127;129;134;136;141;148;156;158;159;160;170;178;180;187;189;195;197;199;202;203;216;218;234;246;252;266;269;272;283;287;291;293;307;317;322;324;330;332;333;335;337;339;348;349;350;361;370;371;376;377;384;386;393;394;395;409;411;413;419;420;428;433;447;448;452;453;470;480,true,0.30,official BatteryLife evaluation mask for the named split JSON,BatteryMFormer_Reproduce/code/data_provider/split_json/pure_ood/Liion_split_seed2021.json,9743d61a4c289de9e5b880dda5e3d660f1b826df20065d2c6e10af6b48f5e64a,BatteryMFormer_Reproduce official split JSON,not_recorded_in_frozen_summary
BatteryLife,Li-ion,Liion_split_seed2021,Stanford_Nova_Regular_224,evaluation_fold:Liion_split_seed2021,test,2021,test,5;9;10;13;24;26;31;43;44;47;48;50;52;54;62;64;68;69;75;77;99;100;108;109;113;118;127;129;134;136;141;148;156;158;159;160;170;178;180;187;189;195;197;199;202;203;216;218;234;246;252;266;269;272;283;287;291;293;307;317;322;324;330;332;333;335;337;339;348;349;350;361;370;371;376;377;384;386;393;394;395;409;411;413;419;420;428;433;447;448;452;453;470;480,true,0.30,official BatteryLife evaluation mask for the named split JSON,BatteryMFormer_Reproduce/code/data_provider/split_json/pure_ood/Liion_split_seed2021.json,9743d61a4c289de9e5b880dda5e3d660f1b826df20065d2c6e10af6b48f5e64a,BatteryMFormer_Reproduce official split JSON,not_recorded_in_frozen_summary
BatteryLife,Li-ion,Liion_split_seed2021,Stanford_Nova_Regular_225,evaluation_fold:Liion_split_seed2021,test,2021,test,5;9;10;13;24;26;31;43;44;47;48;50;52;54;62;64;68;69;75;77;99;100;108;109;113;118;127;129;134;136;141;148;156;158;159;160;170;178;180;187;189;195;197;199;202;203;216;218;234;246;252;266;269;272;283;287;291;293;307;317;322;324;330;332;333;335;337;339;348;349;350;361;370;371;376;377;384;386;393;394;395;409;411;413;419;420;428;433;447;448;452;453;470;480,true,0.30,official BatteryLife evaluation mask for the named split JSON,BatteryMFormer_Reproduce/code/data_provider/split_json/pure_ood/Liion_split_seed2021.json,9743d61a4c289de9e5b880dda5e3d660f1b826df20065d2c6e10af6b48f5e64a,BatteryMFormer_Reproduce official split JSON,not_recorded_in_frozen_summary
BatteryLife,Li-ion,Liion_split_seed2021,Stanford_Nova_Regular_285,evaluation_fold:Liion_split_seed2021,test,2021,test,5;9;10;13;24;26;31;43;44;47;48;50;52;54;62;64;68;69;75;77;99;100;108;109;113;118;127;129;134;136;141;148;156;158;159;160;170;178;180;187;189;195;197;199;202;203;216;218;234;246;252;266;269;272;283;287;291;293;307;317;322;324;330;332;333;335;337;339;348;349;350;361;370;371;376;377;384;386;393;394;395;409;411;413;419;420;428;433;447;448;452;453;470;480,true,0.30,official BatteryLife evaluation mask for the named split JSON,BatteryMFormer_Reproduce/code/data_provider/split_json/pure_ood/Liion_split_seed2021.json,9743d61a4c289de9e5b880dda5e3d660f1b826df20065d2c6e10af6b48f5e64a,BatteryMFormer_Reproduce official split JSON,not_recorded_in_frozen_summary
BatteryLife,Li-ion,Liion_split_seed2021,Stanford_Nova_Regular_286,evaluation_fold:Liion_split_seed2021,test,2021,test,5;9;10;13;24;26;31;43;44;47;48;50;52;54;62;64;68;69;75;77;99;100;108;109;113;118;127;129;134;136;141;148;156;158;159;160;170;178;180;187;189;195;197;199;202;203;216;218;234;246;252;266;269;272;283;287;291;293;307;317;322;324;330;332;333;335;337;339;348;349;350;361;370;371;376;377;384;386;393;394;395;409;411;413;419;420;428;433;447;448;452;453;470;480,true,0.30,official BatteryLife evaluation mask for the named split JSON,BatteryMFormer_Reproduce/code/data_provider/split_json/pure_ood/Liion_split_seed2021.json,9743d61a4c289de9e5b880dda5e3d660f1b826df20065d2c6e10af6b48f5e64a,BatteryMFormer_Reproduce official split JSON,not_recorded_in_frozen_summary
BatteryLife,Li-ion,Liion_split_seed2021,Stanford_Nova_Regular_287,evaluation_fold:Liion_split_seed2021,test,2021,test,5;9;10;13;24;26;31;43;44;47;48;50;52;54;62;64;68;69;75;77;99;100;108;109;113;118;127;129;134;136;141;148;156;158;159;160;170;178;180;187;189;195;197;199;202;203;216;218;234;246;252;266;269;272;283;287;291;293;307;317;322;324;330;332;333;335;337;339;348;349;350;361;370;371;376;377;384;386;393;394;395;409;411;413;419;420;428;433;447;448;452;453;470;480,true,0.30,official BatteryLife evaluation mask for the named split JSON,BatteryMFormer_Reproduce/code/data_provider/split_json/pure_ood/Liion_split_seed2021.json,9743d61a4c289de9e5b880dda5e3d660f1b826df20065d2c6e10af6b48f5e64a,BatteryMFormer_Reproduce official split JSON,not_recorded_in_frozen_summary
BatteryLife,Li-ion,Liion_split_seed2021,Stanford_Nova_Regular_291,evaluation_fold:Liion_split_seed2021,test,2021,test,5;9;10;13;24;26;31;43;44;47;48;50;52;54;62;64;68;69;75;77;99;100;108;109;113;118;127;129;134;136;141;148;156;158;159;160;170;178;180;187;189;195;197;199;202;203;216;218;234;246;252;266;269;272;283;287;291;293;307;317;322;324;330;332;333;335;337;339;348;349;350;361;370;371;376;377;384;386;393;394;395;409;411;413;419;420;428;433;447;448;452;453;470;480,true,0.30,official BatteryLife evaluation mask for the named split JSON,BatteryMFormer_Reproduce/code/data_provider/split_json/pure_ood/Liion_split_seed2021.json,9743d61a4c289de9e5b880dda5e3d660f1b826df20065d2c6e10af6b48f5e64a,BatteryMFormer_Reproduce official split JSON,not_recorded_in_frozen_summary
BatteryLife,Li-ion,Liion_split_seed2021,Stanford_Nova_Regular_292,evaluation_fold:Liion_split_seed2021,test,2021,test,5;9;10;13;24;26;31;43;44;47;48;50;52;54;62;64;68;69;75;77;99;100;108;109;113;118;127;129;134;136;141;148;156;158;159;160;170;178;180;187;189;195;197;199;202;203;216;218;234;246;252;266;269;272;283;287;291;293;307;317;322;324;330;332;333;335;337;339;348;349;350;361;370;371;376;377;384;386;393;394;395;409;411;413;419;420;428;433;447;448;452;453;470;480,true,0.30,official BatteryLife evaluation mask for the named split JSON,BatteryMFormer_Reproduce/code/data_provider/split_json/pure_ood/Liion_split_seed2021.json,9743d61a4c289de9e5b880dda5e3d660f1b826df20065d2c6e10af6b48f5e64a,BatteryMFormer_Reproduce official split JSON,not_recorded_in_frozen_summary
