dataset,cell_id,protocol_id,split,split_seed,evaluation_partition,lpo_held_protocols,is_held_protocol,early_ratio,future_mask_definition,source_file,source_sha256,preprocessing_version,preprocessing_sha256
isu_ilcc_lpo,ISU-ILCC_G1C4,G1,train,2026,train,G10;G13;G14;G37;G39;G42;G43;G49;G50;G56;G57;G60,false,0.30,"frozen prediction rows with is_future=true; observed count is ceil(0.30 * cell trajectory length), lower-bounded by 5 and capped at cell length",data/ISU_ILCC/isu_ilcc_lpo_records.pkl,cedeb1bff5144d54fd967d905a8f4771c08a927082a2308696300ef6c8e6c0d9,scripts/DATASETS/_isu_make_lpo_split.py,96d93d3d743596c8bf902ff89e4f0527f967ac9574d49f2fbb3815fb4eee991e
isu_ilcc_lpo,ISU-ILCC_G12C1,G12,train,2026,train,G10;G13;G14;G37;G39;G42;G43;G49;G50;G56;G57;G60,false,0.30,"frozen prediction rows with is_future=true; observed count is ceil(0.30 * cell trajectory length), lower-bounded by 5 and capped at cell length",data/ISU_ILCC/isu_ilcc_lpo_records.pkl,cedeb1bff5144d54fd967d905a8f4771c08a927082a2308696300ef6c8e6c0d9,scripts/DATASETS/_isu_make_lpo_split.py,96d93d3d743596c8bf902ff89e4f0527f967ac9574d49f2fbb3815fb4eee991e
isu_ilcc_lpo,ISU-ILCC_G12C2,G12,train,2026,train,G10;G13;G14;G37;G39;G42;G43;G49;G50;G56;G57;G60,false,0.30,"frozen prediction rows with is_future=true; observed count is ceil(0.30 * cell trajectory length), lower-bounded by 5 and capped at cell length",data/ISU_ILCC/isu_ilcc_lpo_records.pkl,cedeb1bff5144d54fd967d905a8f4771c08a927082a2308696300ef6c8e6c0d9,scripts/DATASETS/_isu_make_lpo_split.py,96d93d3d743596c8bf902ff89e4f0527f967ac9574d49f2fbb3815fb4eee991e
isu_ilcc_lpo,ISU-ILCC_G12C3,G12,train,2026,train,G10;G13;G14;G37;G39;G42;G43;G49;G50;G56;G57;G60,false,0.30,"frozen prediction rows with is_future=true; observed count is ceil(0.30 * cell trajectory length), lower-bounded by 5 and capped at cell length",data/ISU_ILCC/isu_ilcc_lpo_records.pkl,cedeb1bff5144d54fd967d905a8f4771c08a927082a2308696300ef6c8e6c0d9,scripts/DATASETS/_isu_make_lpo_split.py,96d93d3d743596c8bf902ff89e4f0527f967ac9574d49f2fbb3815fb4eee991e
isu_ilcc_lpo,ISU-ILCC_G12C4,G12,train,2026,train,G10;G13;G14;G37;G39;G42;G43;G49;G50;G56;G57;G60,false,0.30,"frozen prediction rows with is_future=true; observed count is ceil(0.30 * cell trajectory length), lower-bounded by 5 and capped at cell length",data/ISU_ILCC/isu_ilcc_lpo_records.pkl,cedeb1bff5144d54fd967d905a8f4771c08a927082a2308696300ef6c8e6c0d9,scripts/DATASETS/_isu_make_lpo_split.py,96d93d3d743596c8bf902ff89e4f0527f967ac9574d49f2fbb3815fb4eee991e
isu_ilcc_lpo,ISU-ILCC_G16C1,G16,train,2026,train,G10;G13;G14;G37;G39;G42;G43;G49;G50;G56;G57;G60,false,0.30,"frozen prediction rows with is_future=true; observed count is ceil(0.30 * cell trajectory length), lower-bounded by 5 and capped at cell length",data/ISU_ILCC/isu_ilcc_lpo_records.pkl,cedeb1bff5144d54fd967d905a8f4771c08a927082a2308696300ef6c8e6c0d9,scripts/DATASETS/_isu_make_lpo_split.py,96d93d3d743596c8bf902ff89e4f0527f967ac9574d49f2fbb3815fb4eee991e
isu_ilcc_lpo,ISU-ILCC_G16C2,G16,train,2026,train,G10;G13;G14;G37;G39;G42;G43;G49;G50;G56;G57;G60,false,0.30,"frozen prediction rows with is_future=true; observed count is ceil(0.30 * cell trajectory length), lower-bounded by 5 and capped at cell length",data/ISU_ILCC/isu_ilcc_lpo_records.pkl,cedeb1bff5144d54fd967d905a8f4771c08a927082a2308696300ef6c8e6c0d9,scripts/DATASETS/_isu_make_lpo_split.py,96d93d3d743596c8bf902ff89e4f0527f967ac9574d49f2fbb3815fb4eee991e
isu_ilcc_lpo,ISU-ILCC_G16C3,G16,train,2026,train,G10;G13;G14;G37;G39;G42;G43;G49;G50;G56;G57;G60,false,0.30,"frozen prediction rows with is_future=true; observed count is ceil(0.30 * cell trajectory length), lower-bounded by 5 and capped at cell length",data/ISU_ILCC/isu_ilcc_lpo_records.pkl,cedeb1bff5144d54fd967d905a8f4771c08a927082a2308696300ef6c8e6c0d9,scripts/DATASETS/_isu_make_lpo_split.py,96d93d3d743596c8bf902ff89e4f0527f967ac9574d49f2fbb3815fb4eee991e
isu_ilcc_lpo,ISU-ILCC_G16C4,G16,train,2026,train,G10;G13;G14;G37;G39;G42;G43;G49;G50;G56;G57;G60,false,0.30,"frozen prediction rows with is_future=true; observed count is ceil(0.30 * cell trajectory length), lower-bounded by 5 and capped at cell length",data/ISU_ILCC/isu_ilcc_lpo_records.pkl,cedeb1bff5144d54fd967d905a8f4771c08a927082a2308696300ef6c8e6c0d9,scripts/DATASETS/_isu_make_lpo_split.py,96d93d3d743596c8bf902ff89e4f0527f967ac9574d49f2fbb3815fb4eee991e
isu_ilcc_lpo,ISU-ILCC_G17C1,G17,train,2026,train,G10;G13;G14;G37;G39;G42;G43;G49;G50;G56;G57;G60,false,0.30,"frozen prediction rows with is_future=true; observed count is ceil(0.30 * cell trajectory length), lower-bounded by 5 and capped at cell length",data/ISU_ILCC/isu_ilcc_lpo_records.pkl,cedeb1bff5144d54fd967d905a8f4771c08a927082a2308696300ef6c8e6c0d9,scripts/DATASETS/_isu_make_lpo_split.py,96d93d3d743596c8bf902ff89e4f0527f967ac9574d49f2fbb3815fb4eee991e
isu_ilcc_lpo,ISU-ILCC_G17C2,G17,train,2026,train,G10;G13;G14;G37;G39;G42;G43;G49;G50;G56;G57;G60,false,0.30,"frozen prediction rows with is_future=true; observed count is ceil(0.30 * cell trajectory length), lower-bounded by 5 and capped at cell length",data/ISU_ILCC/isu_ilcc_lpo_records.pkl,cedeb1bff5144d54fd967d905a8f4771c08a927082a2308696300ef6c8e6c0d9,scripts/DATASETS/_isu_make_lpo_split.py,96d93d3d743596c8bf902ff89e4f0527f967ac9574d49f2fbb3815fb4eee991e
isu_ilcc_lpo,ISU-ILCC_G17C3,G17,train,2026,train,G10;G13;G14;G37;G39;G42;G43;G49;G50;G56;G57;G60,false,0.30,"frozen prediction rows with is_future=true; observed count is ceil(0.30 * cell trajectory length), lower-bounded by 5 and capped at cell length",data/ISU_ILCC/isu_ilcc_lpo_records.pkl,cedeb1bff5144d54fd967d905a8f4771c08a927082a2308696300ef6c8e6c0d9,scripts/DATASETS/_isu_make_lpo_split.py,96d93d3d743596c8bf902ff89e4f0527f967ac9574d49f2fbb3815fb4eee991e
isu_ilcc_lpo,ISU-ILCC_G17C4,G17,train,2026,train,G10;G13;G14;G37;G39;G42;G43;G49;G50;G56;G57;G60,false,0.30,"frozen prediction rows with is_future=true; observed count is ceil(0.30 * cell trajectory length), lower-bounded by 5 and capped at cell length",data/ISU_ILCC/isu_ilcc_lpo_records.pkl,cedeb1bff5144d54fd967d905a8f4771c08a927082a2308696300ef6c8e6c0d9,scripts/DATASETS/_isu_make_lpo_split.py,96d93d3d743596c8bf902ff89e4f0527f967ac9574d49f2fbb3815fb4eee991e
isu_ilcc_lpo,ISU-ILCC_G18C1,G18,train,2026,train,G10;G13;G14;G37;G39;G42;G43;G49;G50;G56;G57;G60,false,0.30,"frozen prediction rows with is_future=true; observed count is ceil(0.30 * cell trajectory length), lower-bounded by 5 and capped at cell length",data/ISU_ILCC/isu_ilcc_lpo_records.pkl,cedeb1bff5144d54fd967d905a8f4771c08a927082a2308696300ef6c8e6c0d9,scripts/DATASETS/_isu_make_lpo_split.py,96d93d3d743596c8bf902ff89e4f0527f967ac9574d49f2fbb3815fb4eee991e
isu_ilcc_lpo,ISU-ILCC_G18C2,G18,train,2026,train,G10;G13;G14;G37;G39;G42;G43;G49;G50;G56;G57;G60,false,0.30,"frozen prediction rows with is_future=true; observed count is ceil(0.30 * cell trajectory length), lower-bounded by 5 and capped at cell length",data/ISU_ILCC/isu_ilcc_lpo_records.pkl,cedeb1bff5144d54fd967d905a8f4771c08a927082a2308696300ef6c8e6c0d9,scripts/DATASETS/_isu_make_lpo_split.py,96d93d3d743596c8bf902ff89e4f0527f967ac9574d49f2fbb3815fb4eee991e
isu_ilcc_lpo,ISU-ILCC_G18C3,G18,train,2026,train,G10;G13;G14;G37;G39;G42;G43;G49;G50;G56;G57;G60,false,0.30,"frozen prediction rows with is_future=true; observed count is ceil(0.30 * cell trajectory length), lower-bounded by 5 and capped at cell length",data/ISU_ILCC/isu_ilcc_lpo_records.pkl,cedeb1bff5144d54fd967d905a8f4771c08a927082a2308696300ef6c8e6c0d9,scripts/DATASETS/_isu_make_lpo_split.py,96d93d3d743596c8bf902ff89e4f0527f967ac9574d49f2fbb3815fb4eee991e
isu_ilcc_lpo,ISU-ILCC_G18C4,G18,train,2026,train,G10;G13;G14;G37;G39;G42;G43;G49;G50;G56;G57;G60,false,0.30,"frozen prediction rows with is_future=true; observed count is ceil(0.30 * cell trajectory length), lower-bounded by 5 and capped at cell length",data/ISU_ILCC/isu_ilcc_lpo_records.pkl,cedeb1bff5144d54fd967d905a8f4771c08a927082a2308696300ef6c8e6c0d9,scripts/DATASETS/_isu_make_lpo_split.py,96d93d3d743596c8bf902ff89e4f0527f967ac9574d49f2fbb3815fb4eee991e
isu_ilcc_lpo,ISU-ILCC_G19C1,G19,train,2026,train,G10;G13;G14;G37;G39;G42;G43;G49;G50;G56;G57;G60,false,0.30,"frozen prediction rows with is_future=true; observed count is ceil(0.30 * cell trajectory length), lower-bounded by 5 and capped at cell length",data/ISU_ILCC/isu_ilcc_lpo_records.pkl,cedeb1bff5144d54fd967d905a8f4771c08a927082a2308696300ef6c8e6c0d9,scripts/DATASETS/_isu_make_lpo_split.py,96d93d3d743596c8bf902ff89e4f0527f967ac9574d49f2fbb3815fb4eee991e
isu_ilcc_lpo,ISU-ILCC_G19C2,G19,train,2026,train,G10;G13;G14;G37;G39;G42;G43;G49;G50;G56;G57;G60,false,0.30,"frozen prediction rows with is_future=true; observed count is ceil(0.30 * cell trajectory length), lower-bounded by 5 and capped at cell length",data/ISU_ILCC/isu_ilcc_lpo_records.pkl,cedeb1bff5144d54fd967d905a8f4771c08a927082a2308696300ef6c8e6c0d9,scripts/DATASETS/_isu_make_lpo_split.py,96d93d3d743596c8bf902ff89e4f0527f967ac9574d49f2fbb3815fb4eee991e
isu_ilcc_lpo,ISU-ILCC_G19C3,G19,train,2026,train,G10;G13;G14;G37;G39;G42;G43;G49;G50;G56;G57;G60,false,0.30,"frozen prediction rows with is_future=true; observed count is ceil(0.30 * cell trajectory length), lower-bounded by 5 and capped at cell length",data/ISU_ILCC/isu_ilcc_lpo_records.pkl,cedeb1bff5144d54fd967d905a8f4771c08a927082a2308696300ef6c8e6c0d9,scripts/DATASETS/_isu_make_lpo_split.py,96d93d3d743596c8bf902ff89e4f0527f967ac9574d49f2fbb3815fb4eee991e
isu_ilcc_lpo,ISU-ILCC_G19C4,G19,train,2026,train,G10;G13;G14;G37;G39;G42;G43;G49;G50;G56;G57;G60,false,0.30,"frozen prediction rows with is_future=true; observed count is ceil(0.30 * cell trajectory length), lower-bounded by 5 and capped at cell length",data/ISU_ILCC/isu_ilcc_lpo_records.pkl,cedeb1bff5144d54fd967d905a8f4771c08a927082a2308696300ef6c8e6c0d9,scripts/DATASETS/_isu_make_lpo_split.py,96d93d3d743596c8bf902ff89e4f0527f967ac9574d49f2fbb3815fb4eee991e
isu_ilcc_lpo,ISU-ILCC_G21C1,G21,train,2026,train,G10;G13;G14;G37;G39;G42;G43;G49;G50;G56;G57;G60,false,0.30,"frozen prediction rows with is_future=true; observed count is ceil(0.30 * cell trajectory length), lower-bounded by 5 and capped at cell length",data/ISU_ILCC/isu_ilcc_lpo_records.pkl,cedeb1bff5144d54fd967d905a8f4771c08a927082a2308696300ef6c8e6c0d9,scripts/DATASETS/_isu_make_lpo_split.py,96d93d3d743596c8bf902ff89e4f0527f967ac9574d49f2fbb3815fb4eee991e
isu_ilcc_lpo,ISU-ILCC_G21C2,G21,train,2026,train,G10;G13;G14;G37;G39;G42;G43;G49;G50;G56;G57;G60,false,0.30,"frozen prediction rows with is_future=true; observed count is ceil(0.30 * cell trajectory length), lower-bounded by 5 and capped at cell length",data/ISU_ILCC/isu_ilcc_lpo_records.pkl,cedeb1bff5144d54fd967d905a8f4771c08a927082a2308696300ef6c8e6c0d9,scripts/DATASETS/_isu_make_lpo_split.py,96d93d3d743596c8bf902ff89e4f0527f967ac9574d49f2fbb3815fb4eee991e
isu_ilcc_lpo,ISU-ILCC_G21C3,G21,train,2026,train,G10;G13;G14;G37;G39;G42;G43;G49;G50;G56;G57;G60,false,0.30,"frozen prediction rows with is_future=true; observed count is ceil(0.30 * cell trajectory length), lower-bounded by 5 and capped at cell length",data/ISU_ILCC/isu_ilcc_lpo_records.pkl,cedeb1bff5144d54fd967d905a8f4771c08a927082a2308696300ef6c8e6c0d9,scripts/DATASETS/_isu_make_lpo_split.py,96d93d3d743596c8bf902ff89e4f0527f967ac9574d49f2fbb3815fb4eee991e
isu_ilcc_lpo,ISU-ILCC_G21C4,G21,train,2026,train,G10;G13;G14;G37;G39;G42;G43;G49;G50;G56;G57;G60,false,0.30,"frozen prediction rows with is_future=true; observed count is ceil(0.30 * cell trajectory length), lower-bounded by 5 and capped at cell length",data/ISU_ILCC/isu_ilcc_lpo_records.pkl,cedeb1bff5144d54fd967d905a8f4771c08a927082a2308696300ef6c8e6c0d9,scripts/DATASETS/_isu_make_lpo_split.py,96d93d3d743596c8bf902ff89e4f0527f967ac9574d49f2fbb3815fb4eee991e
isu_ilcc_lpo,ISU-ILCC_G22C1,G22,train,2026,train,G10;G13;G14;G37;G39;G42;G43;G49;G50;G56;G57;G60,false,0.30,"frozen prediction rows with is_future=true; observed count is ceil(0.30 * cell trajectory length), lower-bounded by 5 and capped at cell length",data/ISU_ILCC/isu_ilcc_lpo_records.pkl,cedeb1bff5144d54fd967d905a8f4771c08a927082a2308696300ef6c8e6c0d9,scripts/DATASETS/_isu_make_lpo_split.py,96d93d3d743596c8bf902ff89e4f0527f967ac9574d49f2fbb3815fb4eee991e
isu_ilcc_lpo,ISU-ILCC_G22C2,G22,train,2026,train,G10;G13;G14;G37;G39;G42;G43;G49;G50;G56;G57;G60,false,0.30,"frozen prediction rows with is_future=true; observed count is ceil(0.30 * cell trajectory length), lower-bounded by 5 and capped at cell length",data/ISU_ILCC/isu_ilcc_lpo_records.pkl,cedeb1bff5144d54fd967d905a8f4771c08a927082a2308696300ef6c8e6c0d9,scripts/DATASETS/_isu_make_lpo_split.py,96d93d3d743596c8bf902ff89e4f0527f967ac9574d49f2fbb3815fb4eee991e
isu_ilcc_lpo,ISU-ILCC_G22C3,G22,train,2026,train,G10;G13;G14;G37;G39;G42;G43;G49;G50;G56;G57;G60,false,0.30,"frozen prediction rows with is_future=true; observed count is ceil(0.30 * cell trajectory length), lower-bounded by 5 and capped at cell length",data/ISU_ILCC/isu_ilcc_lpo_records.pkl,cedeb1bff5144d54fd967d905a8f4771c08a927082a2308696300ef6c8e6c0d9,scripts/DATASETS/_isu_make_lpo_split.py,96d93d3d743596c8bf902ff89e4f0527f967ac9574d49f2fbb3815fb4eee991e
isu_ilcc_lpo,ISU-ILCC_G22C4,G22,train,2026,train,G10;G13;G14;G37;G39;G42;G43;G49;G50;G56;G57;G60,false,0.30,"frozen prediction rows with is_future=true; observed count is ceil(0.30 * cell trajectory length), lower-bounded by 5 and capped at cell length",data/ISU_ILCC/isu_ilcc_lpo_records.pkl,cedeb1bff5144d54fd967d905a8f4771c08a927082a2308696300ef6c8e6c0d9,scripts/DATASETS/_isu_make_lpo_split.py,96d93d3d743596c8bf902ff89e4f0527f967ac9574d49f2fbb3815fb4eee991e
isu_ilcc_lpo,ISU-ILCC_G23C1,G23,train,2026,train,G10;G13;G14;G37;G39;G42;G43;G49;G50;G56;G57;G60,false,0.30,"frozen prediction rows with is_future=true; observed count is ceil(0.30 * cell trajectory length), lower-bounded by 5 and capped at cell length",data/ISU_ILCC/isu_ilcc_lpo_records.pkl,cedeb1bff5144d54fd967d905a8f4771c08a927082a2308696300ef6c8e6c0d9,scripts/DATASETS/_isu_make_lpo_split.py,96d93d3d743596c8bf902ff89e4f0527f967ac9574d49f2fbb3815fb4eee991e
isu_ilcc_lpo,ISU-ILCC_G23C2,G23,train,2026,train,G10;G13;G14;G37;G39;G42;G43;G49;G50;G56;G57;G60,false,0.30,"frozen prediction rows with is_future=true; observed count is ceil(0.30 * cell trajectory length), lower-bounded by 5 and capped at cell length",data/ISU_ILCC/isu_ilcc_lpo_records.pkl,cedeb1bff5144d54fd967d905a8f4771c08a927082a2308696300ef6c8e6c0d9,scripts/DATASETS/_isu_make_lpo_split.py,96d93d3d743596c8bf902ff89e4f0527f967ac9574d49f2fbb3815fb4eee991e
isu_ilcc_lpo,ISU-ILCC_G23C3,G23,train,2026,train,G10;G13;G14;G37;G39;G42;G43;G49;G50;G56;G57;G60,false,0.30,"frozen prediction rows with is_future=true; observed count is ceil(0.30 * cell trajectory length), lower-bounded by 5 and capped at cell length",data/ISU_ILCC/isu_ilcc_lpo_records.pkl,cedeb1bff5144d54fd967d905a8f4771c08a927082a2308696300ef6c8e6c0d9,scripts/DATASETS/_isu_make_lpo_split.py,96d93d3d743596c8bf902ff89e4f0527f967ac9574d49f2fbb3815fb4eee991e
isu_ilcc_lpo,ISU-ILCC_G23C4,G23,train,2026,train,G10;G13;G14;G37;G39;G42;G43;G49;G50;G56;G57;G60,false,0.30,"frozen prediction rows with is_future=true; observed count is ceil(0.30 * cell trajectory length), lower-bounded by 5 and capped at cell length",data/ISU_ILCC/isu_ilcc_lpo_records.pkl,cedeb1bff5144d54fd967d905a8f4771c08a927082a2308696300ef6c8e6c0d9,scripts/DATASETS/_isu_make_lpo_split.py,96d93d3d743596c8bf902ff89e4f0527f967ac9574d49f2fbb3815fb4eee991e
isu_ilcc_lpo,ISU-ILCC_G24C1,G24,train,2026,train,G10;G13;G14;G37;G39;G42;G43;G49;G50;G56;G57;G60,false,0.30,"frozen prediction rows with is_future=true; observed count is ceil(0.30 * cell trajectory length), lower-bounded by 5 and capped at cell length",data/ISU_ILCC/isu_ilcc_lpo_records.pkl,cedeb1bff5144d54fd967d905a8f4771c08a927082a2308696300ef6c8e6c0d9,scripts/DATASETS/_isu_make_lpo_split.py,96d93d3d743596c8bf902ff89e4f0527f967ac9574d49f2fbb3815fb4eee991e
isu_ilcc_lpo,ISU-ILCC_G24C2,G24,train,2026,train,G10;G13;G14;G37;G39;G42;G43;G49;G50;G56;G57;G60,false,0.30,"frozen prediction rows with is_future=true; observed count is ceil(0.30 * cell trajectory length), lower-bounded by 5 and capped at cell length",data/ISU_ILCC/isu_ilcc_lpo_records.pkl,cedeb1bff5144d54fd967d905a8f4771c08a927082a2308696300ef6c8e6c0d9,scripts/DATASETS/_isu_make_lpo_split.py,96d93d3d743596c8bf902ff89e4f0527f967ac9574d49f2fbb3815fb4eee991e
isu_ilcc_lpo,ISU-ILCC_G24C3,G24,train,2026,train,G10;G13;G14;G37;G39;G42;G43;G49;G50;G56;G57;G60,false,0.30,"frozen prediction rows with is_future=true; observed count is ceil(0.30 * cell trajectory length), lower-bounded by 5 and capped at cell length",data/ISU_ILCC/isu_ilcc_lpo_records.pkl,cedeb1bff5144d54fd967d905a8f4771c08a927082a2308696300ef6c8e6c0d9,scripts/DATASETS/_isu_make_lpo_split.py,96d93d3d743596c8bf902ff89e4f0527f967ac9574d49f2fbb3815fb4eee991e
isu_ilcc_lpo,ISU-ILCC_G24C4,G24,train,2026,train,G10;G13;G14;G37;G39;G42;G43;G49;G50;G56;G57;G60,false,0.30,"frozen prediction rows with is_future=true; observed count is ceil(0.30 * cell trajectory length), lower-bounded by 5 and capped at cell length",data/ISU_ILCC/isu_ilcc_lpo_records.pkl,cedeb1bff5144d54fd967d905a8f4771c08a927082a2308696300ef6c8e6c0d9,scripts/DATASETS/_isu_make_lpo_split.py,96d93d3d743596c8bf902ff89e4f0527f967ac9574d49f2fbb3815fb4eee991e
isu_ilcc_lpo,ISU-ILCC_G25C1,G25,train,2026,train,G10;G13;G14;G37;G39;G42;G43;G49;G50;G56;G57;G60,false,0.30,"frozen prediction rows with is_future=true; observed count is ceil(0.30 * cell trajectory length), lower-bounded by 5 and capped at cell length",data/ISU_ILCC/isu_ilcc_lpo_records.pkl,cedeb1bff5144d54fd967d905a8f4771c08a927082a2308696300ef6c8e6c0d9,scripts/DATASETS/_isu_make_lpo_split.py,96d93d3d743596c8bf902ff89e4f0527f967ac9574d49f2fbb3815fb4eee991e
isu_ilcc_lpo,ISU-ILCC_G25C2,G25,train,2026,train,G10;G13;G14;G37;G39;G42;G43;G49;G50;G56;G57;G60,false,0.30,"frozen prediction rows with is_future=true; observed count is ceil(0.30 * cell trajectory length), lower-bounded by 5 and capped at cell length",data/ISU_ILCC/isu_ilcc_lpo_records.pkl,cedeb1bff5144d54fd967d905a8f4771c08a927082a2308696300ef6c8e6c0d9,scripts/DATASETS/_isu_make_lpo_split.py,96d93d3d743596c8bf902ff89e4f0527f967ac9574d49f2fbb3815fb4eee991e
isu_ilcc_lpo,ISU-ILCC_G25C3,G25,train,2026,train,G10;G13;G14;G37;G39;G42;G43;G49;G50;G56;G57;G60,false,0.30,"frozen prediction rows with is_future=true; observed count is ceil(0.30 * cell trajectory length), lower-bounded by 5 and capped at cell length",data/ISU_ILCC/isu_ilcc_lpo_records.pkl,cedeb1bff5144d54fd967d905a8f4771c08a927082a2308696300ef6c8e6c0d9,scripts/DATASETS/_isu_make_lpo_split.py,96d93d3d743596c8bf902ff89e4f0527f967ac9574d49f2fbb3815fb4eee991e
isu_ilcc_lpo,ISU-ILCC_G27C1,G27,train,2026,train,G10;G13;G14;G37;G39;G42;G43;G49;G50;G56;G57;G60,false,0.30,"frozen prediction rows with is_future=true; observed count is ceil(0.30 * cell trajectory length), lower-bounded by 5 and capped at cell length",data/ISU_ILCC/isu_ilcc_lpo_records.pkl,cedeb1bff5144d54fd967d905a8f4771c08a927082a2308696300ef6c8e6c0d9,scripts/DATASETS/_isu_make_lpo_split.py,96d93d3d743596c8bf902ff89e4f0527f967ac9574d49f2fbb3815fb4eee991e
isu_ilcc_lpo,ISU-ILCC_G27C2,G27,train,2026,train,G10;G13;G14;G37;G39;G42;G43;G49;G50;G56;G57;G60,false,0.30,"frozen prediction rows with is_future=true; observed count is ceil(0.30 * cell trajectory length), lower-bounded by 5 and capped at cell length",data/ISU_ILCC/isu_ilcc_lpo_records.pkl,cedeb1bff5144d54fd967d905a8f4771c08a927082a2308696300ef6c8e6c0d9,scripts/DATASETS/_isu_make_lpo_split.py,96d93d3d743596c8bf902ff89e4f0527f967ac9574d49f2fbb3815fb4eee991e
isu_ilcc_lpo,ISU-ILCC_G27C3,G27,train,2026,train,G10;G13;G14;G37;G39;G42;G43;G49;G50;G56;G57;G60,false,0.30,"frozen prediction rows with is_future=true; observed count is ceil(0.30 * cell trajectory length), lower-bounded by 5 and capped at cell length",data/ISU_ILCC/isu_ilcc_lpo_records.pkl,cedeb1bff5144d54fd967d905a8f4771c08a927082a2308696300ef6c8e6c0d9,scripts/DATASETS/_isu_make_lpo_split.py,96d93d3d743596c8bf902ff89e4f0527f967ac9574d49f2fbb3815fb4eee991e
isu_ilcc_lpo,ISU-ILCC_G27C4,G27,train,2026,train,G10;G13;G14;G37;G39;G42;G43;G49;G50;G56;G57;G60,false,0.30,"frozen prediction rows with is_future=true; observed count is ceil(0.30 * cell trajectory length), lower-bounded by 5 and capped at cell length",data/ISU_ILCC/isu_ilcc_lpo_records.pkl,cedeb1bff5144d54fd967d905a8f4771c08a927082a2308696300ef6c8e6c0d9,scripts/DATASETS/_isu_make_lpo_split.py,96d93d3d743596c8bf902ff89e4f0527f967ac9574d49f2fbb3815fb4eee991e
isu_ilcc_lpo,ISU-ILCC_G29C1,G29,train,2026,train,G10;G13;G14;G37;G39;G42;G43;G49;G50;G56;G57;G60,false,0.30,"frozen prediction rows with is_future=true; observed count is ceil(0.30 * cell trajectory length), lower-bounded by 5 and capped at cell length",data/ISU_ILCC/isu_ilcc_lpo_records.pkl,cedeb1bff5144d54fd967d905a8f4771c08a927082a2308696300ef6c8e6c0d9,scripts/DATASETS/_isu_make_lpo_split.py,96d93d3d743596c8bf902ff89e4f0527f967ac9574d49f2fbb3815fb4eee991e
isu_ilcc_lpo,ISU-ILCC_G29C2,G29,train,2026,train,G10;G13;G14;G37;G39;G42;G43;G49;G50;G56;G57;G60,false,0.30,"frozen prediction rows with is_future=true; observed count is ceil(0.30 * cell trajectory length), lower-bounded by 5 and capped at cell length",data/ISU_ILCC/isu_ilcc_lpo_records.pkl,cedeb1bff5144d54fd967d905a8f4771c08a927082a2308696300ef6c8e6c0d9,scripts/DATASETS/_isu_make_lpo_split.py,96d93d3d743596c8bf902ff89e4f0527f967ac9574d49f2fbb3815fb4eee991e
isu_ilcc_lpo,ISU-ILCC_G29C3,G29,train,2026,train,G10;G13;G14;G37;G39;G42;G43;G49;G50;G56;G57;G60,false,0.30,"frozen prediction rows with is_future=true; observed count is ceil(0.30 * cell trajectory length), lower-bounded by 5 and capped at cell length",data/ISU_ILCC/isu_ilcc_lpo_records.pkl,cedeb1bff5144d54fd967d905a8f4771c08a927082a2308696300ef6c8e6c0d9,scripts/DATASETS/_isu_make_lpo_split.py,96d93d3d743596c8bf902ff89e4f0527f967ac9574d49f2fbb3815fb4eee991e
isu_ilcc_lpo,ISU-ILCC_G29C4,G29,train,2026,train,G10;G13;G14;G37;G39;G42;G43;G49;G50;G56;G57;G60,false,0.30,"frozen prediction rows with is_future=true; observed count is ceil(0.30 * cell trajectory length), lower-bounded by 5 and capped at cell length",data/ISU_ILCC/isu_ilcc_lpo_records.pkl,cedeb1bff5144d54fd967d905a8f4771c08a927082a2308696300ef6c8e6c0d9,scripts/DATASETS/_isu_make_lpo_split.py,96d93d3d743596c8bf902ff89e4f0527f967ac9574d49f2fbb3815fb4eee991e
isu_ilcc_lpo,ISU-ILCC_G30C1,G30,train,2026,train,G10;G13;G14;G37;G39;G42;G43;G49;G50;G56;G57;G60,false,0.30,"frozen prediction rows with is_future=true; observed count is ceil(0.30 * cell trajectory length), lower-bounded by 5 and capped at cell length",data/ISU_ILCC/isu_ilcc_lpo_records.pkl,cedeb1bff5144d54fd967d905a8f4771c08a927082a2308696300ef6c8e6c0d9,scripts/DATASETS/_isu_make_lpo_split.py,96d93d3d743596c8bf902ff89e4f0527f967ac9574d49f2fbb3815fb4eee991e
isu_ilcc_lpo,ISU-ILCC_G30C2,G30,train,2026,train,G10;G13;G14;G37;G39;G42;G43;G49;G50;G56;G57;G60,false,0.30,"frozen prediction rows with is_future=true; observed count is ceil(0.30 * cell trajectory length), lower-bounded by 5 and capped at cell length",data/ISU_ILCC/isu_ilcc_lpo_records.pkl,cedeb1bff5144d54fd967d905a8f4771c08a927082a2308696300ef6c8e6c0d9,scripts/DATASETS/_isu_make_lpo_split.py,96d93d3d743596c8bf902ff89e4f0527f967ac9574d49f2fbb3815fb4eee991e
