dataset,cell_id,protocol_id,split,split_seed,evaluation_partition,lpo_held_protocols,is_held_protocol,early_ratio,future_mask_definition,source_file,source_sha256,preprocessing_version,preprocessing_sha256
dynamic_cycling,cell_047,Periodic,train,42,train,not_applicable,false,0.30,"frozen prediction rows with is_future=true; observed count is ceil(0.30 * cell trajectory length), lower-bounded by 5 and capped at cell length",data/DYNAMIC_CYCLING/dynamic_cycling_long_coarse_family_stratified_noleak.pkl,2f94794804c913653b4c54d338b51f706fc9b7e15d2eb99a955434f249bfc9b4,scripts/DYNAMIC/prepare_dynamic_cycling_long.py,741f07904eed11ed947e55bec5c4c91da7fbfbfbcbd83b69f777a5eca6c603e8
dynamic_cycling,cell_049,Periodic,train,42,train,not_applicable,false,0.30,"frozen prediction rows with is_future=true; observed count is ceil(0.30 * cell trajectory length), lower-bounded by 5 and capped at cell length",data/DYNAMIC_CYCLING/dynamic_cycling_long_coarse_family_stratified_noleak.pkl,2f94794804c913653b4c54d338b51f706fc9b7e15d2eb99a955434f249bfc9b4,scripts/DYNAMIC/prepare_dynamic_cycling_long.py,741f07904eed11ed947e55bec5c4c91da7fbfbfbcbd83b69f777a5eca6c603e8
dynamic_cycling,cell_051,Periodic,train,42,train,not_applicable,false,0.30,"frozen prediction rows with is_future=true; observed count is ceil(0.30 * cell trajectory length), lower-bounded by 5 and capped at cell length",data/DYNAMIC_CYCLING/dynamic_cycling_long_coarse_family_stratified_noleak.pkl,2f94794804c913653b4c54d338b51f706fc9b7e15d2eb99a955434f249bfc9b4,scripts/DYNAMIC/prepare_dynamic_cycling_long.py,741f07904eed11ed947e55bec5c4c91da7fbfbfbcbd83b69f777a5eca6c603e8
dynamic_cycling,cell_052,Periodic,train,42,train,not_applicable,false,0.30,"frozen prediction rows with is_future=true; observed count is ceil(0.30 * cell trajectory length), lower-bounded by 5 and capped at cell length",data/DYNAMIC_CYCLING/dynamic_cycling_long_coarse_family_stratified_noleak.pkl,2f94794804c913653b4c54d338b51f706fc9b7e15d2eb99a955434f249bfc9b4,scripts/DYNAMIC/prepare_dynamic_cycling_long.py,741f07904eed11ed947e55bec5c4c91da7fbfbfbcbd83b69f777a5eca6c603e8
dynamic_cycling,cell_053,Periodic,train,42,train,not_applicable,false,0.30,"frozen prediction rows with is_future=true; observed count is ceil(0.30 * cell trajectory length), lower-bounded by 5 and capped at cell length",data/DYNAMIC_CYCLING/dynamic_cycling_long_coarse_family_stratified_noleak.pkl,2f94794804c913653b4c54d338b51f706fc9b7e15d2eb99a955434f249bfc9b4,scripts/DYNAMIC/prepare_dynamic_cycling_long.py,741f07904eed11ed947e55bec5c4c91da7fbfbfbcbd83b69f777a5eca6c603e8
dynamic_cycling,cell_057,Synthetic,train,42,train,not_applicable,false,0.30,"frozen prediction rows with is_future=true; observed count is ceil(0.30 * cell trajectory length), lower-bounded by 5 and capped at cell length",data/DYNAMIC_CYCLING/dynamic_cycling_long_coarse_family_stratified_noleak.pkl,2f94794804c913653b4c54d338b51f706fc9b7e15d2eb99a955434f249bfc9b4,scripts/DYNAMIC/prepare_dynamic_cycling_long.py,741f07904eed11ed947e55bec5c4c91da7fbfbfbcbd83b69f777a5eca6c603e8
dynamic_cycling,cell_058,Synthetic,train,42,train,not_applicable,false,0.30,"frozen prediction rows with is_future=true; observed count is ceil(0.30 * cell trajectory length), lower-bounded by 5 and capped at cell length",data/DYNAMIC_CYCLING/dynamic_cycling_long_coarse_family_stratified_noleak.pkl,2f94794804c913653b4c54d338b51f706fc9b7e15d2eb99a955434f249bfc9b4,scripts/DYNAMIC/prepare_dynamic_cycling_long.py,741f07904eed11ed947e55bec5c4c91da7fbfbfbcbd83b69f777a5eca6c603e8
dynamic_cycling,cell_062,Synthetic,train,42,train,not_applicable,false,0.30,"frozen prediction rows with is_future=true; observed count is ceil(0.30 * cell trajectory length), lower-bounded by 5 and capped at cell length",data/DYNAMIC_CYCLING/dynamic_cycling_long_coarse_family_stratified_noleak.pkl,2f94794804c913653b4c54d338b51f706fc9b7e15d2eb99a955434f249bfc9b4,scripts/DYNAMIC/prepare_dynamic_cycling_long.py,741f07904eed11ed947e55bec5c4c91da7fbfbfbcbd83b69f777a5eca6c603e8
dynamic_cycling,cell_063,Synthetic,train,42,train,not_applicable,false,0.30,"frozen prediction rows with is_future=true; observed count is ceil(0.30 * cell trajectory length), lower-bounded by 5 and capped at cell length",data/DYNAMIC_CYCLING/dynamic_cycling_long_coarse_family_stratified_noleak.pkl,2f94794804c913653b4c54d338b51f706fc9b7e15d2eb99a955434f249bfc9b4,scripts/DYNAMIC/prepare_dynamic_cycling_long.py,741f07904eed11ed947e55bec5c4c91da7fbfbfbcbd83b69f777a5eca6c603e8
dynamic_cycling,cell_064,Synthetic,train,42,train,not_applicable,false,0.30,"frozen prediction rows with is_future=true; observed count is ceil(0.30 * cell trajectory length), lower-bounded by 5 and capped at cell length",data/DYNAMIC_CYCLING/dynamic_cycling_long_coarse_family_stratified_noleak.pkl,2f94794804c913653b4c54d338b51f706fc9b7e15d2eb99a955434f249bfc9b4,scripts/DYNAMIC/prepare_dynamic_cycling_long.py,741f07904eed11ed947e55bec5c4c91da7fbfbfbcbd83b69f777a5eca6c603e8
dynamic_cycling,cell_065,Synthetic,train,42,train,not_applicable,false,0.30,"frozen prediction rows with is_future=true; observed count is ceil(0.30 * cell trajectory length), lower-bounded by 5 and capped at cell length",data/DYNAMIC_CYCLING/dynamic_cycling_long_coarse_family_stratified_noleak.pkl,2f94794804c913653b4c54d338b51f706fc9b7e15d2eb99a955434f249bfc9b4,scripts/DYNAMIC/prepare_dynamic_cycling_long.py,741f07904eed11ed947e55bec5c4c91da7fbfbfbcbd83b69f777a5eca6c603e8
dynamic_cycling,cell_066,Synthetic,train,42,train,not_applicable,false,0.30,"frozen prediction rows with is_future=true; observed count is ceil(0.30 * cell trajectory length), lower-bounded by 5 and capped at cell length",data/DYNAMIC_CYCLING/dynamic_cycling_long_coarse_family_stratified_noleak.pkl,2f94794804c913653b4c54d338b51f706fc9b7e15d2eb99a955434f249bfc9b4,scripts/DYNAMIC/prepare_dynamic_cycling_long.py,741f07904eed11ed947e55bec5c4c91da7fbfbfbcbd83b69f777a5eca6c603e8
dynamic_cycling,cell_067,Synthetic,train,42,train,not_applicable,false,0.30,"frozen prediction rows with is_future=true; observed count is ceil(0.30 * cell trajectory length), lower-bounded by 5 and capped at cell length",data/DYNAMIC_CYCLING/dynamic_cycling_long_coarse_family_stratified_noleak.pkl,2f94794804c913653b4c54d338b51f706fc9b7e15d2eb99a955434f249bfc9b4,scripts/DYNAMIC/prepare_dynamic_cycling_long.py,741f07904eed11ed947e55bec5c4c91da7fbfbfbcbd83b69f777a5eca6c603e8
dynamic_cycling,cell_069,Synthetic,train,42,train,not_applicable,false,0.30,"frozen prediction rows with is_future=true; observed count is ceil(0.30 * cell trajectory length), lower-bounded by 5 and capped at cell length",data/DYNAMIC_CYCLING/dynamic_cycling_long_coarse_family_stratified_noleak.pkl,2f94794804c913653b4c54d338b51f706fc9b7e15d2eb99a955434f249bfc9b4,scripts/DYNAMIC/prepare_dynamic_cycling_long.py,741f07904eed11ed947e55bec5c4c91da7fbfbfbcbd83b69f777a5eca6c603e8
dynamic_cycling,cell_073,Synthetic,train,42,train,not_applicable,false,0.30,"frozen prediction rows with is_future=true; observed count is ceil(0.30 * cell trajectory length), lower-bounded by 5 and capped at cell length",data/DYNAMIC_CYCLING/dynamic_cycling_long_coarse_family_stratified_noleak.pkl,2f94794804c913653b4c54d338b51f706fc9b7e15d2eb99a955434f249bfc9b4,scripts/DYNAMIC/prepare_dynamic_cycling_long.py,741f07904eed11ed947e55bec5c4c91da7fbfbfbcbd83b69f777a5eca6c603e8
dynamic_cycling,cell_074,Synthetic,train,42,train,not_applicable,false,0.30,"frozen prediction rows with is_future=true; observed count is ceil(0.30 * cell trajectory length), lower-bounded by 5 and capped at cell length",data/DYNAMIC_CYCLING/dynamic_cycling_long_coarse_family_stratified_noleak.pkl,2f94794804c913653b4c54d338b51f706fc9b7e15d2eb99a955434f249bfc9b4,scripts/DYNAMIC/prepare_dynamic_cycling_long.py,741f07904eed11ed947e55bec5c4c91da7fbfbfbcbd83b69f777a5eca6c603e8
dynamic_cycling,cell_075,Synthetic,train,42,train,not_applicable,false,0.30,"frozen prediction rows with is_future=true; observed count is ceil(0.30 * cell trajectory length), lower-bounded by 5 and capped at cell length",data/DYNAMIC_CYCLING/dynamic_cycling_long_coarse_family_stratified_noleak.pkl,2f94794804c913653b4c54d338b51f706fc9b7e15d2eb99a955434f249bfc9b4,scripts/DYNAMIC/prepare_dynamic_cycling_long.py,741f07904eed11ed947e55bec5c4c91da7fbfbfbcbd83b69f777a5eca6c603e8
dynamic_cycling,cell_076,Synthetic,train,42,train,not_applicable,false,0.30,"frozen prediction rows with is_future=true; observed count is ceil(0.30 * cell trajectory length), lower-bounded by 5 and capped at cell length",data/DYNAMIC_CYCLING/dynamic_cycling_long_coarse_family_stratified_noleak.pkl,2f94794804c913653b4c54d338b51f706fc9b7e15d2eb99a955434f249bfc9b4,scripts/DYNAMIC/prepare_dynamic_cycling_long.py,741f07904eed11ed947e55bec5c4c91da7fbfbfbcbd83b69f777a5eca6c603e8
dynamic_cycling,cell_077,Synthetic,train,42,train,not_applicable,false,0.30,"frozen prediction rows with is_future=true; observed count is ceil(0.30 * cell trajectory length), lower-bounded by 5 and capped at cell length",data/DYNAMIC_CYCLING/dynamic_cycling_long_coarse_family_stratified_noleak.pkl,2f94794804c913653b4c54d338b51f706fc9b7e15d2eb99a955434f249bfc9b4,scripts/DYNAMIC/prepare_dynamic_cycling_long.py,741f07904eed11ed947e55bec5c4c91da7fbfbfbcbd83b69f777a5eca6c603e8
dynamic_cycling,cell_078,Synthetic,train,42,train,not_applicable,false,0.30,"frozen prediction rows with is_future=true; observed count is ceil(0.30 * cell trajectory length), lower-bounded by 5 and capped at cell length",data/DYNAMIC_CYCLING/dynamic_cycling_long_coarse_family_stratified_noleak.pkl,2f94794804c913653b4c54d338b51f706fc9b7e15d2eb99a955434f249bfc9b4,scripts/DYNAMIC/prepare_dynamic_cycling_long.py,741f07904eed11ed947e55bec5c4c91da7fbfbfbcbd83b69f777a5eca6c603e8
dynamic_cycling,cell_079,Synthetic,train,42,train,not_applicable,false,0.30,"frozen prediction rows with is_future=true; observed count is ceil(0.30 * cell trajectory length), lower-bounded by 5 and capped at cell length",data/DYNAMIC_CYCLING/dynamic_cycling_long_coarse_family_stratified_noleak.pkl,2f94794804c913653b4c54d338b51f706fc9b7e15d2eb99a955434f249bfc9b4,scripts/DYNAMIC/prepare_dynamic_cycling_long.py,741f07904eed11ed947e55bec5c4c91da7fbfbfbcbd83b69f777a5eca6c603e8
dynamic_cycling,cell_081,Synthetic,train,42,train,not_applicable,false,0.30,"frozen prediction rows with is_future=true; observed count is ceil(0.30 * cell trajectory length), lower-bounded by 5 and capped at cell length",data/DYNAMIC_CYCLING/dynamic_cycling_long_coarse_family_stratified_noleak.pkl,2f94794804c913653b4c54d338b51f706fc9b7e15d2eb99a955434f249bfc9b4,scripts/DYNAMIC/prepare_dynamic_cycling_long.py,741f07904eed11ed947e55bec5c4c91da7fbfbfbcbd83b69f777a5eca6c603e8
dynamic_cycling,cell_085,Synthetic,train,42,train,not_applicable,false,0.30,"frozen prediction rows with is_future=true; observed count is ceil(0.30 * cell trajectory length), lower-bounded by 5 and capped at cell length",data/DYNAMIC_CYCLING/dynamic_cycling_long_coarse_family_stratified_noleak.pkl,2f94794804c913653b4c54d338b51f706fc9b7e15d2eb99a955434f249bfc9b4,scripts/DYNAMIC/prepare_dynamic_cycling_long.py,741f07904eed11ed947e55bec5c4c91da7fbfbfbcbd83b69f777a5eca6c603e8
dynamic_cycling,cell_087,Synthetic,train,42,train,not_applicable,false,0.30,"frozen prediction rows with is_future=true; observed count is ceil(0.30 * cell trajectory length), lower-bounded by 5 and capped at cell length",data/DYNAMIC_CYCLING/dynamic_cycling_long_coarse_family_stratified_noleak.pkl,2f94794804c913653b4c54d338b51f706fc9b7e15d2eb99a955434f249bfc9b4,scripts/DYNAMIC/prepare_dynamic_cycling_long.py,741f07904eed11ed947e55bec5c4c91da7fbfbfbcbd83b69f777a5eca6c603e8
dynamic_cycling,cell_088,Synthetic,train,42,train,not_applicable,false,0.30,"frozen prediction rows with is_future=true; observed count is ceil(0.30 * cell trajectory length), lower-bounded by 5 and capped at cell length",data/DYNAMIC_CYCLING/dynamic_cycling_long_coarse_family_stratified_noleak.pkl,2f94794804c913653b4c54d338b51f706fc9b7e15d2eb99a955434f249bfc9b4,scripts/DYNAMIC/prepare_dynamic_cycling_long.py,741f07904eed11ed947e55bec5c4c91da7fbfbfbcbd83b69f777a5eca6c603e8
dynamic_cycling,cell_013,CC,val,42,val,not_applicable,false,0.30,"frozen prediction rows with is_future=true; observed count is ceil(0.30 * cell trajectory length), lower-bounded by 5 and capped at cell length",data/DYNAMIC_CYCLING/dynamic_cycling_long_coarse_family_stratified_noleak.pkl,2f94794804c913653b4c54d338b51f706fc9b7e15d2eb99a955434f249bfc9b4,scripts/DYNAMIC/prepare_dynamic_cycling_long.py,741f07904eed11ed947e55bec5c4c91da7fbfbfbcbd83b69f777a5eca6c603e8
dynamic_cycling,cell_021,CC,val,42,val,not_applicable,false,0.30,"frozen prediction rows with is_future=true; observed count is ceil(0.30 * cell trajectory length), lower-bounded by 5 and capped at cell length",data/DYNAMIC_CYCLING/dynamic_cycling_long_coarse_family_stratified_noleak.pkl,2f94794804c913653b4c54d338b51f706fc9b7e15d2eb99a955434f249bfc9b4,scripts/DYNAMIC/prepare_dynamic_cycling_long.py,741f07904eed11ed947e55bec5c4c91da7fbfbfbcbd83b69f777a5eca6c603e8
dynamic_cycling,cell_022,CC,val,42,val,not_applicable,false,0.30,"frozen prediction rows with is_future=true; observed count is ceil(0.30 * cell trajectory length), lower-bounded by 5 and capped at cell length",data/DYNAMIC_CYCLING/dynamic_cycling_long_coarse_family_stratified_noleak.pkl,2f94794804c913653b4c54d338b51f706fc9b7e15d2eb99a955434f249bfc9b4,scripts/DYNAMIC/prepare_dynamic_cycling_long.py,741f07904eed11ed947e55bec5c4c91da7fbfbfbcbd83b69f777a5eca6c603e8
dynamic_cycling,cell_096,Drive,val,42,val,not_applicable,false,0.30,"frozen prediction rows with is_future=true; observed count is ceil(0.30 * cell trajectory length), lower-bounded by 5 and capped at cell length",data/DYNAMIC_CYCLING/dynamic_cycling_long_coarse_family_stratified_noleak.pkl,2f94794804c913653b4c54d338b51f706fc9b7e15d2eb99a955434f249bfc9b4,scripts/DYNAMIC/prepare_dynamic_cycling_long.py,741f07904eed11ed947e55bec5c4c91da7fbfbfbcbd83b69f777a5eca6c603e8
dynamic_cycling,cell_026,Periodic,val,42,val,not_applicable,false,0.30,"frozen prediction rows with is_future=true; observed count is ceil(0.30 * cell trajectory length), lower-bounded by 5 and capped at cell length",data/DYNAMIC_CYCLING/dynamic_cycling_long_coarse_family_stratified_noleak.pkl,2f94794804c913653b4c54d338b51f706fc9b7e15d2eb99a955434f249bfc9b4,scripts/DYNAMIC/prepare_dynamic_cycling_long.py,741f07904eed11ed947e55bec5c4c91da7fbfbfbcbd83b69f777a5eca6c603e8
dynamic_cycling,cell_035,Periodic,val,42,val,not_applicable,false,0.30,"frozen prediction rows with is_future=true; observed count is ceil(0.30 * cell trajectory length), lower-bounded by 5 and capped at cell length",data/DYNAMIC_CYCLING/dynamic_cycling_long_coarse_family_stratified_noleak.pkl,2f94794804c913653b4c54d338b51f706fc9b7e15d2eb99a955434f249bfc9b4,scripts/DYNAMIC/prepare_dynamic_cycling_long.py,741f07904eed11ed947e55bec5c4c91da7fbfbfbcbd83b69f777a5eca6c603e8
dynamic_cycling,cell_036,Periodic,val,42,val,not_applicable,false,0.30,"frozen prediction rows with is_future=true; observed count is ceil(0.30 * cell trajectory length), lower-bounded by 5 and capped at cell length",data/DYNAMIC_CYCLING/dynamic_cycling_long_coarse_family_stratified_noleak.pkl,2f94794804c913653b4c54d338b51f706fc9b7e15d2eb99a955434f249bfc9b4,scripts/DYNAMIC/prepare_dynamic_cycling_long.py,741f07904eed11ed947e55bec5c4c91da7fbfbfbcbd83b69f777a5eca6c603e8
dynamic_cycling,cell_048,Periodic,val,42,val,not_applicable,false,0.30,"frozen prediction rows with is_future=true; observed count is ceil(0.30 * cell trajectory length), lower-bounded by 5 and capped at cell length",data/DYNAMIC_CYCLING/dynamic_cycling_long_coarse_family_stratified_noleak.pkl,2f94794804c913653b4c54d338b51f706fc9b7e15d2eb99a955434f249bfc9b4,scripts/DYNAMIC/prepare_dynamic_cycling_long.py,741f07904eed11ed947e55bec5c4c91da7fbfbfbcbd83b69f777a5eca6c603e8
dynamic_cycling,cell_059,Synthetic,val,42,val,not_applicable,false,0.30,"frozen prediction rows with is_future=true; observed count is ceil(0.30 * cell trajectory length), lower-bounded by 5 and capped at cell length",data/DYNAMIC_CYCLING/dynamic_cycling_long_coarse_family_stratified_noleak.pkl,2f94794804c913653b4c54d338b51f706fc9b7e15d2eb99a955434f249bfc9b4,scripts/DYNAMIC/prepare_dynamic_cycling_long.py,741f07904eed11ed947e55bec5c4c91da7fbfbfbcbd83b69f777a5eca6c603e8
dynamic_cycling,cell_061,Synthetic,val,42,val,not_applicable,false,0.30,"frozen prediction rows with is_future=true; observed count is ceil(0.30 * cell trajectory length), lower-bounded by 5 and capped at cell length",data/DYNAMIC_CYCLING/dynamic_cycling_long_coarse_family_stratified_noleak.pkl,2f94794804c913653b4c54d338b51f706fc9b7e15d2eb99a955434f249bfc9b4,scripts/DYNAMIC/prepare_dynamic_cycling_long.py,741f07904eed11ed947e55bec5c4c91da7fbfbfbcbd83b69f777a5eca6c603e8
dynamic_cycling,cell_070,Synthetic,val,42,val,not_applicable,false,0.30,"frozen prediction rows with is_future=true; observed count is ceil(0.30 * cell trajectory length), lower-bounded by 5 and capped at cell length",data/DYNAMIC_CYCLING/dynamic_cycling_long_coarse_family_stratified_noleak.pkl,2f94794804c913653b4c54d338b51f706fc9b7e15d2eb99a955434f249bfc9b4,scripts/DYNAMIC/prepare_dynamic_cycling_long.py,741f07904eed11ed947e55bec5c4c91da7fbfbfbcbd83b69f777a5eca6c603e8
dynamic_cycling,cell_071,Synthetic,val,42,val,not_applicable,false,0.30,"frozen prediction rows with is_future=true; observed count is ceil(0.30 * cell trajectory length), lower-bounded by 5 and capped at cell length",data/DYNAMIC_CYCLING/dynamic_cycling_long_coarse_family_stratified_noleak.pkl,2f94794804c913653b4c54d338b51f706fc9b7e15d2eb99a955434f249bfc9b4,scripts/DYNAMIC/prepare_dynamic_cycling_long.py,741f07904eed11ed947e55bec5c4c91da7fbfbfbcbd83b69f777a5eca6c603e8
dynamic_cycling,cell_084,Synthetic,val,42,val,not_applicable,false,0.30,"frozen prediction rows with is_future=true; observed count is ceil(0.30 * cell trajectory length), lower-bounded by 5 and capped at cell length",data/DYNAMIC_CYCLING/dynamic_cycling_long_coarse_family_stratified_noleak.pkl,2f94794804c913653b4c54d338b51f706fc9b7e15d2eb99a955434f249bfc9b4,scripts/DYNAMIC/prepare_dynamic_cycling_long.py,741f07904eed11ed947e55bec5c4c91da7fbfbfbcbd83b69f777a5eca6c603e8
